ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS,DATE OF ISSUANCE,QR CODE LINK
5943,5943R,U2V3W-4X5Y6-Z7A8B-2F8AC,16100-BCAC1-FB75D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_16100-BCAC1-FB75D.png
5944,5944R,U2V3W-4X5Y6-Z7A8B-35090,CDBFE-AA9B3-A4C3E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CDBFE-AA9B3-A4C3E.png
5945,5945R,U2V3W-4X5Y6-Z7A8B-3A874,8C977-DCAC0-7FE93,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8C977-DCAC0-7FE93.png
5946,5946R,U2V3W-4X5Y6-Z7A8B-40058,0ACB4-6EFDE-0E8CF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0ACB4-6EFDE-0E8CF.png
5947,5947R,U2V3W-4X5Y6-Z7A8B-4583C,CDCD3-CEE75-C6C82,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CDCD3-CEE75-C6C82.png
5948,5948R,U2V3W-4X5Y6-Z7A8B-4B020,92CB3-14E52-19AF1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_92CB3-14E52-19AF1.png
5949,5949R,U2V3W-4X5Y6-Z7A8B-50804,71842-5DBD5-19E16,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_71842-5DBD5-19E16.png
5950,5950R,U2V3W-4X5Y6-Z7A8B-55FE8,A3DED-ADFC9-F46C0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A3DED-ADFC9-F46C0.png
5951,5951R,U2V3W-4X5Y6-Z7A8B-5B7CC,3B9E9-0AC24-E00A2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3B9E9-0AC24-E00A2.png
5952,5952R,U2V3W-4X5Y6-Z7A8B-60FB0,9AEA0-E4CAA-F7D9F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9AEA0-E4CAA-F7D9F.png
5953,5953R,U2V3W-4X5Y6-Z7A8B-66794,BC765-EC4CC-C5CD3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BC765-EC4CC-C5CD3.png
5954,5954R,U2V3W-4X5Y6-Z7A8B-6BF78,3ACAE-5485D-6CE17,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3ACAE-5485D-6CE17.png
5955,5955R,U2V3W-4X5Y6-Z7A8B-7175C,FD9BC-F763C-9AE42,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FD9BC-F763C-9AE42.png
5956,5956R,U2V3W-4X5Y6-Z7A8B-76F40,2F4EA-CFDE4-BF510,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2F4EA-CFDE4-BF510.png
5957,5957R,U2V3W-4X5Y6-Z7A8B-7C724,51325-D35CD-72F0B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_51325-D35CD-72F0B.png
5958,5958R,U2V3W-4X5Y6-Z7A8B-81F08,04008-EC730-42E1C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_04008-EC730-42E1C.png
5959,5959R,U2V3W-4X5Y6-Z7A8B-876EC,FEDDF-6C40E-36C2A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FEDDF-6C40E-36C2A.png
5960,5960R,U2V3W-4X5Y6-Z7A8B-8CED0,DFF0E-1497E-1A791,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFF0E-1497E-1A791.png
5961,5961R,U2V3W-4X5Y6-Z7A8B-926B4,16DAC-2D5CD-BC0D9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_16DAC-2D5CD-BC0D9.png
5962,5962R,U2V3W-4X5Y6-Z7A8B-97E98,B7DB3-DFDAE-FBF4D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B7DB3-DFDAE-FBF4D.png
5963,5963R,U2V3W-4X5Y6-Z7A8B-9D67C,DFA8B-4A8AF-FDAE0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DFA8B-4A8AF-FDAE0.png
5964,5964R,U2V3W-4X5Y6-Z7A8B-A2E60,34E0D-974DD-3F9FD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_34E0D-974DD-3F9FD.png
5965,5965R,U2V3W-4X5Y6-Z7A8B-A8644,D5EFF-AF3BF-37CEE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D5EFF-AF3BF-37CEE.png
5966,5966R,U2V3W-4X5Y6-Z7A8B-ADE28,A3E68-34BE8-F6CAC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A3E68-34BE8-F6CAC.png
5967,5967R,U2V3W-4X5Y6-Z7A8B-B360C,22D09-C16CF-5A97E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_22D09-C16CF-5A97E.png
5968,5968R,U2V3W-4X5Y6-Z7A8B-B8DF0,DC3A2-E6EBA-08AD4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DC3A2-E6EBA-08AD4.png
5969,5969R,U2V3W-4X5Y6-Z7A8B-BE5D4,63EFC-A5F6A-AAFCE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_63EFC-A5F6A-AAFCE.png
5970,5970R,U2V3W-4X5Y6-Z7A8B-C3DB8,DCFDF-BE226-5E95F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DCFDF-BE226-5E95F.png
5971,5971R,U2V3W-4X5Y6-Z7A8B-C959C,581EB-A471F-A74CC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_581EB-A471F-A74CC.png
5972,5972R,U2V3W-4X5Y6-Z7A8B-CED80,5F9EC-18E46-73CCD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5F9EC-18E46-73CCD.png
5973,5973R,U2V3W-4X5Y6-Z7A8B-D4564,DAA80-1EC7A-2C191,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DAA80-1EC7A-2C191.png
5974,5974R,U2V3W-4X5Y6-Z7A8B-D9D48,C5FFF-FEB9E-00C2F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C5FFF-FEB9E-00C2F.png
5975,5975R,U2V3W-4X5Y6-Z7A8B-DF52C,A2C4F-847DD-F7FB7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A2C4F-847DD-F7FB7.png
5976,5976R,U2V3W-4X5Y6-Z7A8B-E4D10,D1CFE-3DD14-634AD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D1CFE-3DD14-634AD.png
5977,5977R,U2V3W-4X5Y6-Z7A8B-EA4F4,FC3C8-8DF8D-EC550,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FC3C8-8DF8D-EC550.png
5978,5978R,U2V3W-4X5Y6-Z7A8B-EFCD8,FD93F-2DD6F-B1B0F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FD93F-2DD6F-B1B0F.png
5979,5979R,U2V3W-4X5Y6-Z7A8B-F54BC,88C5B-5AFFE-3336C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_88C5B-5AFFE-3336C.png
5980,5980R,U2V3W-4X5Y6-Z7A8B-FACA0,ADD89-C7EDB-0F8FC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ADD89-C7EDB-0F8FC.png
5981,5981R,U2V3W-4X5Y6-Z7A8B-00484,BD31A-CFD71-9DDAA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BD31A-CFD71-9DDAA.png
5982,5982R,U2V3W-4X5Y6-Z7A8B-05C68,BC3AB-9EF3D-DEF1C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BC3AB-9EF3D-DEF1C.png
5983,5983R,U2V3W-4X5Y6-Z7A8B-0B44C,3BF1D-E19A0-B1CCF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3BF1D-E19A0-B1CCF.png
5984,5984R,U2V3W-4X5Y6-Z7A8B-10C30,30B1E-A0E3A-A8697,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_30B1E-A0E3A-A8697.png
5985,5985R,U2V3W-4X5Y6-Z7A8B-16414,03E2B-FB4AC-75AC5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_03E2B-FB4AC-75AC5.png
5986,5986R,U2V3W-4X5Y6-Z7A8B-1BBF8,EDBFD-6E60B-D84A5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EDBFD-6E60B-D84A5.png
5987,5987R,U2V3W-4X5Y6-Z7A8B-213DC,CDBCB-CDCC8-C0C44,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CDBCB-CDCC8-C0C44.png
5988,5988R,U2V3W-4X5Y6-Z7A8B-26BC0,B2B96-69DDA-3BC51,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B2B96-69DDA-3BC51.png
5989,5989R,U2V3W-4X5Y6-Z7A8B-2C3A4,CFAFA-BBDBD-ECA2A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CFAFA-BBDBD-ECA2A.png
5990,5990R,U2V3W-4X5Y6-Z7A8B-31B88,E714E-E68EE-747FE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E714E-E68EE-747FE.png
5991,5991R,U2V3W-4X5Y6-Z7A8B-3736C,2CBC1-7E2AF-F42D8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2CBC1-7E2AF-F42D8.png
5992,5992R,U2V3W-4X5Y6-Z7A8B-3CB50,FCB7B-FE40F-D7BC5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FCB7B-FE40F-D7BC5.png
5993,5993R,U2V3W-4X5Y6-Z7A8B-42334,E3C24-EFD1B-99BCA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E3C24-EFD1B-99BCA.png
5994,5994R,U2V3W-4X5Y6-Z7A8B-47B18,CA3F6-724F6-8DA1B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CA3F6-724F6-8DA1B.png
5995,5995R,U2V3W-4X5Y6-Z7A8B-4D2FC,FDCDC-B95ED-FCA42,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FDCDC-B95ED-FCA42.png
5996,5996R,U2V3W-4X5Y6-Z7A8B-52AE0,B25E3-A9EC8-7E8EC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B25E3-A9EC8-7E8EC.png
5997,5997R,U2V3W-4X5Y6-Z7A8B-582C4,8EBC4-BDA1A-F82C1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8EBC4-BDA1A-F82C1.png
5998,5998R,U2V3W-4X5Y6-Z7A8B-5DAA8,8B92D-6FBBC-CD68B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8B92D-6FBBC-CD68B.png
5999,5999R,U2V3W-4X5Y6-Z7A8B-6328C,AD20C-FED1E-BDBB8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AD20C-FED1E-BDBB8.png
6000,6000R,U2V3W-4X5Y6-Z7A8B-68A70,FAC4F-8AFEC-794FF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FAC4F-8AFEC-794FF.png
6001,6001R,C9D1E-2F3G4-H5I6J-6E254,3FFD3-ED6E0-30FCF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3FFD3-ED6E0-30FCF.png
6002,6002R,C9D1E-2F3G4-H5I6J-73A38,58BBB-DF52D-48CBB,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_58BBB-DF52D-48CBB.png
6003,6003R,C9D1E-2F3G4-H5I6J-7921C,F0F9F-BBC40-A6D9D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F0F9F-BBC40-A6D9D.png
6004,6004R,C9D1E-2F3G4-H5I6J-7EA00,DEBC9-8DDEE-BE6A5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DEBC9-8DDEE-BE6A5.png
6005,6005R,C9D1E-2F3G4-H5I6J-841E4,DADB2-FBACE-ADF92,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DADB2-FBACE-ADF92.png
6006,6006R,C9D1E-2F3G4-H5I6J-899C8,30BDD-32FFA-A5B0E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_30BDD-32FFA-A5B0E.png
6007,6007R,C9D1E-2F3G4-H5I6J-8F1AC,1DBE8-44DC1-ACBC9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1DBE8-44DC1-ACBC9.png
6008,6008R,C9D1E-2F3G4-H5I6J-94990,1D713-EB0D6-C20EE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1D713-EB0D6-C20EE.png
6009,6009R,C9D1E-2F3G4-H5I6J-9A174,2AFFA-305AD-CEDFE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2AFFA-305AD-CEDFE.png
6010,6010R,C9D1E-2F3G4-H5I6J-9F958,3BB42-7F62B-5B6E6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_3BB42-7F62B-5B6E6.png
6011,6011R,C9D1E-2F3G4-H5I6J-A513C,DDDEE-DF095-217E8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DDDEE-DF095-217E8.png
6012,6012R,C9D1E-2F3G4-H5I6J-AA920,4D24C-1A1CE-63B41,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4D24C-1A1CE-63B41.png
6013,6013R,C9D1E-2F3G4-H5I6J-B0104,C900A-ED1FA-FF167,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C900A-ED1FA-FF167.png
6014,6014R,C9D1E-2F3G4-H5I6J-B58E8,7D558-3BF7F-9D775,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7D558-3BF7F-9D775.png
6015,6015R,C9D1E-2F3G4-H5I6J-BB0CC,0A5D1-DCE5F-DCCB2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0A5D1-DCE5F-DCCB2.png
6016,6016R,C9D1E-2F3G4-H5I6J-C08B0,4AEAB-BA60D-41278,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4AEAB-BA60D-41278.png
6017,6017R,C9D1E-2F3G4-H5I6J-C6094,F98FD-60408-5A602,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F98FD-60408-5A602.png
6018,6018R,C9D1E-2F3G4-H5I6J-CB878,36CD2-B208D-CF5DA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_36CD2-B208D-CF5DA.png
6019,6019R,C9D1E-2F3G4-H5I6J-D105C,26157-F7BFC-39FA9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_26157-F7BFC-39FA9.png
6020,6020R,C9D1E-2F3G4-H5I6J-D6840,CC77E-39C89-41D9B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CC77E-39C89-41D9B.png
6021,6021R,C9D1E-2F3G4-H5I6J-DC024,6AF0B-B018B-FDF0F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6AF0B-B018B-FDF0F.png
6022,6022R,C9D1E-2F3G4-H5I6J-E1808,1CD77-AEBFA-38514,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1CD77-AEBFA-38514.png
6023,6023R,C9D1E-2F3G4-H5I6J-E6FEC,E7291-EAEAA-D9FED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E7291-EAEAA-D9FED.png
6024,6024R,C9D1E-2F3G4-H5I6J-EC7D0,F1EEA-8C70E-4C031,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F1EEA-8C70E-4C031.png
6025,6025R,C9D1E-2F3G4-H5I6J-F1FB4,EF8C6-1DB9B-FEDED,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EF8C6-1DB9B-FEDED.png
6026,6026R,C9D1E-2F3G4-H5I6J-F7798,35F2B-96F47-107D2,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_35F2B-96F47-107D2.png
6027,6027R,C9D1E-2F3G4-H5I6J-FCF7C,42335-162BF-DAABC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_42335-162BF-DAABC.png
6028,6028R,C9D1E-2F3G4-H5I6J-02760,F185A-BA2C8-3F4AD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_F185A-BA2C8-3F4AD.png
6029,6029R,C9D1E-2F3G4-H5I6J-07F44,BCFC7-8E530-AAFB8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BCFC7-8E530-AAFB8.png
6030,6030R,C9D1E-2F3G4-H5I6J-0D728,D6AC3-B7D98-25795,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D6AC3-B7D98-25795.png
6031,6031R,C9D1E-2F3G4-H5I6J-12F0C,FADAD-5C8B7-CEA4B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FADAD-5C8B7-CEA4B.png
6032,6032R,C9D1E-2F3G4-H5I6J-186F0,D562B-ABD1C-63AA5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_D562B-ABD1C-63AA5.png
6033,6033R,C9D1E-2F3G4-H5I6J-1DED4,CBFEA-A0DBB-5BE60,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBFEA-A0DBB-5BE60.png
6034,6034R,C9D1E-2F3G4-H5I6J-236B8,C91AB-97AE5-EAB0E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C91AB-97AE5-EAB0E.png
6035,6035R,C9D1E-2F3G4-H5I6J-28E9C,CF1EE-ABF2C-FE72C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CF1EE-ABF2C-FE72C.png
6036,6036R,C9D1E-2F3G4-H5I6J-2E680,FCC4C-E22A2-BBF99,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FCC4C-E22A2-BBF99.png
6037,6037R,C9D1E-2F3G4-H5I6J-33E64,ED94D-28CDC-69319,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ED94D-28CDC-69319.png
6038,6038R,C9D1E-2F3G4-H5I6J-39648,FBE7F-B11ED-DBBA3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FBE7F-B11ED-DBBA3.png
6039,6039R,C9D1E-2F3G4-H5I6J-3EE2C,DEFCB-EFAE0-BDACA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DEFCB-EFAE0-BDACA.png
6040,6040R,C9D1E-2F3G4-H5I6J-44610,1ED0A-8669D-59DDA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_1ED0A-8669D-59DDA.png
6041,6041R,C9D1E-2F3G4-H5I6J-49DF4,8BB43-B4BD8-F67D5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_8BB43-B4BD8-F67D5.png
6042,6042R,C9D1E-2F3G4-H5I6J-4F5D8,5F0A0-B7B3D-DBC2D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_5F0A0-B7B3D-DBC2D.png
6043,6043R,C9D1E-2F3G4-H5I6J-54DBC,EBB1D-18BA7-FCBB6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_EBB1D-18BA7-FCBB6.png
6044,6044R,C9D1E-2F3G4-H5I6J-5A5A0,9E14F-EA425-FF3E8,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9E14F-EA425-FF3E8.png
6045,6045R,C9D1E-2F3G4-H5I6J-5FD84,ACCC7-453BA-1B9D6,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_ACCC7-453BA-1B9D6.png
6046,6046R,C9D1E-2F3G4-H5I6J-65568,26BFB-BAE41-8AFB3,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_26BFB-BAE41-8AFB3.png
6047,6047R,C9D1E-2F3G4-H5I6J-6AD4C,CBACE-0C26B-7A3F5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_CBACE-0C26B-7A3F5.png
6048,6048R,C9D1E-2F3G4-H5I6J-70530,A6CDA-C595C-6AF4D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A6CDA-C595C-6AF4D.png
6049,6049R,C9D1E-2F3G4-H5I6J-75D14,9DAB8-0E6F5-F867D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9DAB8-0E6F5-F867D.png
6050,6050R,C9D1E-2F3G4-H5I6J-7B4F8,9AA3E-912C0-D8CB0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9AA3E-912C0-D8CB0.png
6051,6051R,C9D1E-2F3G4-H5I6J-80CDC,0CAA5-E7ADC-ECF6E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0CAA5-E7ADC-ECF6E.png
6052,6052R,C9D1E-2F3G4-H5I6J-864C0,A24CA-43BA8-CAF22,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A24CA-43BA8-CAF22.png
6053,6053R,C9D1E-2F3G4-H5I6J-8BCA4,BEDBC-0AAF5-C1C0E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_BEDBC-0AAF5-C1C0E.png
6054,6054R,C9D1E-2F3G4-H5I6J-91488,DA50D-2F9CC-F02AA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DA50D-2F9CC-F02AA.png
6055,6055R,C9D1E-2F3G4-H5I6J-96C6C,AC200-FD313-CAF1A,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AC200-FD313-CAF1A.png
6056,6056R,C9D1E-2F3G4-H5I6J-9C450,0FD8D-BFBAB-FDB3E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0FD8D-BFBAB-FDB3E.png
6057,6057R,C9D1E-2F3G4-H5I6J-A1C34,B313F-18E13-4EBEF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B313F-18E13-4EBEF.png
6058,6058R,C9D1E-2F3G4-H5I6J-A7418,AE8DC-C7E56-F87D1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_AE8DC-C7E56-F87D1.png
6059,6059R,C9D1E-2F3G4-H5I6J-ACBFC,C200B-4CB88-B3DCD,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C200B-4CB88-B3DCD.png
6060,6060R,C9D1E-2F3G4-H5I6J-B23E0,6D9CE-CBDE1-C1BA5,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_6D9CE-CBDE1-C1BA5.png
6061,6061R,C9D1E-2F3G4-H5I6J-B7BC4,E3D1E-259D9-3670D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E3D1E-259D9-3670D.png
6062,6062R,C9D1E-2F3G4-H5I6J-BD3A8,2AF4A-E658C-D644D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_2AF4A-E658C-D644D.png
6063,6063R,C9D1E-2F3G4-H5I6J-C2B8C,030C7-7A1B1-DB8EE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_030C7-7A1B1-DB8EE.png
6064,6064R,C9D1E-2F3G4-H5I6J-C8370,9DEEF-653E8-F6D4C,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9DEEF-653E8-F6D4C.png
6065,6065R,C9D1E-2F3G4-H5I6J-CDB54,DCFCA-D9BDD-9DCC9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DCFCA-D9BDD-9DCC9.png
6066,6066R,C9D1E-2F3G4-H5I6J-D3338,74C02-6D478-6A59B,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_74C02-6D478-6A59B.png
6067,6067R,C9D1E-2F3G4-H5I6J-D8B1C,66E1B-FEFFB-869FA,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_66E1B-FEFFB-869FA.png
6068,6068R,C9D1E-2F3G4-H5I6J-DE300,DCE8F-A4A8B-DCCB7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DCE8F-A4A8B-DCCB7.png
6069,6069R,C9D1E-2F3G4-H5I6J-E3AE4,9BAD0-D48D4-B954D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_9BAD0-D48D4-B954D.png
6070,6070R,C9D1E-2F3G4-H5I6J-E92C8,C6DEF-F7BFA-73FC4,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C6DEF-F7BFA-73FC4.png
6071,6071R,C9D1E-2F3G4-H5I6J-EEAAC,DCFB5-FFBBC-BF7FF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DCFB5-FFBBC-BF7FF.png
6072,6072R,C9D1E-2F3G4-H5I6J-F4290,20EDC-6DBB4-8DBBC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_20EDC-6DBB4-8DBBC.png
6073,6073R,C9D1E-2F3G4-H5I6J-F9A74,A4DA6-ECF8E-E97FE,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_A4DA6-ECF8E-E97FE.png
6074,6074R,C9D1E-2F3G4-H5I6J-FF258,DEEDF-5DD32-F2AC7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DEEDF-5DD32-F2AC7.png
6075,6075R,C9D1E-2F3G4-H5I6J-04A3C,0ED1F-4AAA4-7FDB1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_0ED1F-4AAA4-7FDB1.png
6076,6076R,C9D1E-2F3G4-H5I6J-0A220,E906E-E113E-DE3BF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_E906E-E113E-DE3BF.png
6077,6077R,C9D1E-2F3G4-H5I6J-0FA04,232F1-E6DBE-9E24E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_232F1-E6DBE-9E24E.png
6078,6078R,C9D1E-2F3G4-H5I6J-151E8,DE8AD-4BAAE-01CA1,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_DE8AD-4BAAE-01CA1.png
6079,6079R,C9D1E-2F3G4-H5I6J-1A9CC,7670E-151DA-7ADF0,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_7670E-151DA-7ADF0.png
6080,6080R,C9D1E-2F3G4-H5I6J-201B0,94F3B-DCA8B-C0DE9,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_94F3B-DCA8B-C0DE9.png
6081,6081R,C9D1E-2F3G4-H5I6J-25994,B3C39-6B72E-1CF4E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B3C39-6B72E-1CF4E.png
6082,6082R,C9D1E-2F3G4-H5I6J-2B178,C0CA7-0FA80-0EBEF,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_C0CA7-0FA80-0EBEF.png
6083,6083R,C9D1E-2F3G4-H5I6J-3095C,4BBB2-D73BA-302CC,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4BBB2-D73BA-302CC.png
6084,6084R,C9D1E-2F3G4-H5I6J-36140,B7DA6-7D5F6-33AF7,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_B7DA6-7D5F6-33AF7.png
6085,6085R,C9D1E-2F3G4-H5I6J-3B924,4B5F3-ECFB2-FCE7F,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4B5F3-ECFB2-FCE7F.png
6086,6086R,C9D1E-2F3G4-H5I6J-41108,4B629-A8E33-B1631,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_4B629-A8E33-B1631.png
6087,6087R,C9D1E-2F3G4-H5I6J-468EC,576A7-1BBAE-BEA7D,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_576A7-1BBAE-BEA7D.png
6088,6088R,C9D1E-2F3G4-H5I6J-4C0D0,FD298-D7A51-33B6E,,,Good Condition,2025-01-10 16:20:39,/qr_codes/qr_FD298-D7A51-33B6E.png
